ts;price;volume
1351231200000000000;66.7354;431.0
1351663200000000000;67.5022;484.0
1351749600000000000;65.5623;537.0
1351836000000000000;66.4167;590.0
1352095200000000000;67.3162;243.0
1352181600000000000;65.5112;296.0
1352268000000000000;66.5021;349.0
1352354400000000000;64.7888;402.0
1352440800000000000;65.8713;455.0
1352700000000000000;66.999;508.0
1352786400000000000;65.4214;561.0
1352872800000000000;66.6375;214.0
1352959200000000000;67.8963;267.0
1353045600000000000;66.4464;320.0
1353304800000000000;67.7863;373.0
1353391200000000000;69.1642;426.0
1353477600000000000;67.8283;479.0
1353650400000000000;69.2765;532.0
1353909600000000000;68.0063;585.0
1353996000000000000;69.5155;238.0
1354082400000000000;71.0513;291.0
1354168800000000000;69.8611;344.0
1354255200000000000;71.442;397.0
1354514400000000000;73.0411;450.0
1354600800000000000;71.9052;503.0
1354687200000000000;73.5313;556.0
1354773600000000000;75.1662;209.0
1354860000000000000;74.0566;262.0
1355119200000000000;75.6993;315.0
1355205600000000000;74.5909;368.0
1355292000000000000;76.2283;421.0
1355378400000000000;77.8581;474.0
1355464800000000000;76.7272;527.0
1355724000000000000;78.3323;580.0
1355810400000000000;79.9205;233.0
1355896800000000000;78.7387;286.0
1355983200000000000;80.2839;339.0
1356069600000000000;81.8035;392.0
1356328800000000000;80.5448;445.0
1356501600000000000;82.0053;498.0
1356588000000000000;80.6826;551.0
1356674400000000000;82.0745;204.0
1356933600000000000;83.4291;257.0
1357106400000000000;81.9945;310.0
1357192800000000000;83.2691;363.0
1357279200000000000;84.5016;416.0
1357538400000000000;82.9407;469.0
1357624800000000000;84.0855;522.0
1357711200000000000;85.1852;575.0
1357797600000000000;83.4894;228.0
1357884000000000000;84.4977;281.0
1358143200000000000;82.7101;334.0
1358229600000000000;83.6268;387.0
1358316000000000000;84.4983;440.0
1358402400000000000;82.5751;493.0
1358488800000000000;83.3583;546.0
1358834400000000000;84.0987;599.0
1358920800000000000;82.0479;252.0
1359007200000000000;82.7073;305.0
1359093600000000000;83.3287;358.0
1359352800000000000;81.164;411.0
1359439200000000000;81.7153;464.0
1359525600000000000;79.4849;517.0
1359612000000000000;79.9753;570.0
1359698400000000000;80.439;223.0
1359957600000000000;78.1288;276.0
1360044000000000000;78.5475;329.0
1360130400000000000;78.9482;382.0
1360216800000000000;76.5838;435.0
1360303200000000000;76.9575;488.0
1360562400000000000;77.3225;541.0
1360648800000000000;74.932;594.0
1360735200000000000;75.2893;247.0
1360821600000000000;72.8977;300.0
1360908000000000000;73.2605;353.0
1361253600000000000;73.6308;406.0
1361340000000000000;71.262;459.0
1361426400000000000;71.6571;512.0
1361512800000000000;72.0693;565.0
1361772000000000000;69.7515;218.0
1361858400000000000;70.2066;271.0
1361944800000000000;70.6875;324.0
1362031200000000000;68.4468;377.0
1362117600000000000;68.9869;430.0
1362376800000000000;66.8102;483.0
1362463200000000000;67.4189;536.0
1362549600000000000;68.065;589.0
1362636000000000000;66.0003;242.0
1362722400000000000;66.7264;295.0
1362981600000000000;67.4947;348.0
1363068000000000000;65.5564;401.0
1363154400000000000;66.4124;454.0
1363240800000000000;67.3135;507.0
1363327200000000000;65.5101;560.0
1363586400000000000;66.5026;213.0
1363672800000000000;64.791;266.0
1363759200000000000;65.8751;319.0
1363845600000000000;67.0044;372.0
1363932000000000000;65.4283;425.0
1364191200000000000;66.646;478.0
1364277600000000000;67.9062;531.0
1364364000000000000;66.4578;584.0
1364450400000000000;67.799;237.0
1364796000000000000;69.1783;290.0
1364882400000000000;67.8436;343.0
1364968800000000000;69.2929;396.0
1365055200000000000;68.0239;449.0
1365141600000000000;69.534;502.0
1365400800000000000;71.0707;555.0
1365487200000000000;69.8813;208.0
1365573600000000000;71.4629;261.0
1365660000000000000;73.0626;314.0
1365746400000000000;71.9272;367.0
1366005600000000000;73.5537;420.0
1366092000000000000;75.1888;473.0
1366178400000000000;74.0793;526.0
1366264800000000000;75.722;579.0
1366351200000000000;74.6136;232.0
1366610400000000000;76.2507;285.0
1366696800000000000;77.8802;338.0
1366783200000000000;76.7488;391.0
1366869600000000000;78.3535;444.0
1366956000000000000;79.941;497.0
1367215200000000000;78.7584;550.0
1367301600000000000;80.3028;203.0
1367388000000000000;81.8214;256.0
1367474400000000000;80.5617;309.0
1367560800000000000;82.021;362.0
1367820000000000000;80.697;415.0
1367906400000000000;82.0877;468.0
1367992800000000000;83.4409;521.0
1368079200000000000;82.0049;574.0
1368165600000000000;83.2781;227.0
1368424800000000000;84.509;280.0
1368511200000000000;82.9466;333.0
1368597600000000000;84.0898;386.0
1368684000000000000;85.1879;439.0
1368770400000000000;83.4904;492.0
1369029600000000000;84.4971;545.0
1369116000000000000;82.7079;598.0
1369202400000000000;83.623;251.0
1369288800000000000;84.4929;304.0
1369375200000000000;82.5682;357.0
1369720800000000000;83.3498;410.0
1369807200000000000;84.0888;463.0
1369893600000000000;82.0365;516.0
1369980000000000000;82.6946;569.0
1370239200000000000;83.3147;222.0
1370325600000000000;81.1487;275.0
1370412000000000000;81.6988;328.0
1370498400000000000;79.4674;381.0
1370584800000000000;79.9567;434.0
1370844000000000000;80.4195;487.0
1370930400000000000;78.1085;540.0
1371016800000000000;78.5266;593.0
1371103200000000000;78.9267;246.0
1371189600000000000;76.5618;299.0
1371448800000000000;76.9351;352.0
1371535200000000000;77.2999;405.0
1371621600000000000;74.9093;458.0
1371708000000000000;75.2666;511.0
1371794400000000000;72.8751;564.0
1372053600000000000;73.2381;217.0
1372140000000000000;73.6087;270.0
1372226400000000000;71.2403;323.0
1372312800000000000;71.636;376.0
1372399200000000000;72.0488;429.0
1372658400000000000;69.7318;482.0
1372744800000000000;70.1878;535.0
1372831200000000000;70.6696;588.0
1373004000000000000;68.4299;241.0
1373263200000000000;68.9712;294.0
1373349600000000000;66.7957;347.0
1373436000000000000;67.4057;400.0
1373522400000000000;68.0532;453.0
1373608800000000000;65.9899;506.0
1373868000000000000;66.7175;559.0
1373954400000000000;67.4873;212.0
1374040800000000000;65.5505;265.0
1374127200000000000;66.4081;318.0
1374213600000000000;67.3108;371.0
1374472800000000000;65.5091;424.0
1374559200000000000;66.5032;477.0
1374645600000000000;64.7932;530.0
1374732000000000000;65.8789;583.0
1374818400000000000;67.0098;236.0
1375077600000000000;65.4353;289.0
1375164000000000000;66.6545;342.0
1375250400000000000;67.9162;395.0
1375336800000000000;66.4692;448.0
1375423200000000000;67.8118;501.0
1375682400000000000;69.1924;554.0
1375768800000000000;67.859;207.0
1375855200000000000;69.3094;260.0
1375941600000000000;68.0414;313.0
1376028000000000000;69.5526;366.0
1376287200000000000;71.0902;419.0
1376373600000000000;69.9016;472.0
1376460000000000000;71.4839;525.0
1376546400000000000;73.0841;578.0
1376632800000000000;71.9492;231.0
1376892000000000000;73.576;284.0
1376978400000000000;75.2114;337.0
1377064800000000000;74.1021;390.0
1377151200000000000;75.7448;443.0
1377237600000000000;74.6362;496.0
1377496800000000000;76.2732;549.0
1377583200000000000;77.9023;202.0
1377669600000000000;76.7705;255.0
1377756000000000000;78.3746;308.0
1377842400000000000;79.9614;361.0
1378188000000000000;78.7781;414.0
1378274400000000000;80.3216;467.0
1378360800000000000;81.8393;520.0
1378447200000000000;80.5785;573.0
1378706400000000000;82.0367;226.0
1378792800000000000;80.7115;279.0
1378879200000000000;82.1008;332.0
1378965600000000000;83.4527;385.0
1379052000000000000;82.0153;438.0
1379311200000000000;83.287;491.0
1379397600000000000;84.5164;544.0
1379484000000000000;82.9524;597.0
1379570400000000000;84.094;250.0
1379656800000000000;85.1905;303.0
1379916000000000000;83.4914;356.0
1380002400000000000;84.4965;409.0
1380088800000000000;82.7057;462.0
1380175200000000000;83.6192;515.0
1380261600000000000;84.4875;568.0
1380520800000000000;82.5612;221.0
1380607200000000000;83.3413;274.0
1380693600000000000;84.0788;327.0
1380780000000000000;82.0251;380.0
1380866400000000000;82.6818;433.0
1381125600000000000;83.3005;486.0
1381212000000000000;81.1333;539.0
1381298400000000000;81.6823;592.0
1381384800000000000;79.4498;245.0
1381471200000000000;79.9381;298.0
1381730400000000000;80.4001;351.0
1381816800000000000;78.0883;404.0
1381903200000000000;78.5056;457.0
1381989600000000000;78.9051;510.0
1382076000000000000;76.5398;563.0
1382335200000000000;76.9128;216.0
1382421600000000000;77.2773;269.0
1382508000000000000;74.8865;322.0
1382594400000000000;75.2438;375.0
1382680800000000000;72.8524;428.0
1382940000000000000;73.2156;481.0
1383026400000000000;73.5866;534.0
1383112800000000000;71.2187;587.0
1383199200000000000;71.6149;240.0
1383285600000000000;72.0284;293.0
1383544800000000000;69.7121;346.0
1383631200000000000;70.169;399.0
1383717600000000000;70.6518;452.0
1383804000000000000;68.4131;505.0
1383890400000000000;68.9555;558.0
1384149600000000000;66.7813;211.0
1384236000000000000;67.3926;264.0
1384322400000000000;68.0414;317.0
1384408800000000000;65.9796;370.0
1384495200000000000;66.7086;423.0
1384754400000000000;67.4799;476.0
1384840800000000000;65.5447;529.0
1384927200000000000;66.4039;582.0
1385013600000000000;67.3082;235.0
1385100000000000000;65.5081;288.0
1385359200000000000;66.5038;341.0
1385445600000000000;64.7954;394.0
1385532000000000000;65.8827;447.0
1385704800000000000;67.0152;500.0
1385964000000000000;65.4423;553.0
1386050400000000000;66.663;206.0
1386136800000000000;67.9262;259.0
1386223200000000000;66.4806;312.0
1386309600000000000;67.8247;365.0
1386568800000000000;69.2065;418.0
1386655200000000000;67.8744;471.0
1386741600000000000;69.326;524.0
1386828000000000000;68.059;577.0
1386914400000000000;69.5712;230.0
1387173600000000000;71.1097;283.0
1387260000000000000;69.9219;336.0
1387346400000000000;71.5048;389.0
1387432800000000000;73.1057;442.0
1387519200000000000;71.9712;495.0
1387778400000000000;73.5984;548.0
1387864800000000000;75.234;201.0
1388037600000000000;74.1248;254.0
1388124000000000000;75.7675;307.0
1388383200000000000;74.6589;360.0
1388469600000000000;76.2956;413.0
1388642400000000000;77.9244;466.0
1388728800000000000;76.7922;519.0
1388988000000000000;78.3957;572.0
1389074400000000000;79.9818;225.0
1389160800000000000;78.7977;278.0
1389247200000000000;80.3404;331.0
1389333600000000000;81.8571;384.0
1389592800000000000;80.5952;437.0
1389679200000000000;82.0523;490.0
1389765600000000000;80.7259;543.0
1389852000000000000;82.1139;596.0
1389938400000000000;83.4644;249.0
1390284000000000000;82.0256;302.0
1390370400000000000;83.2958;355.0
1390456800000000000;84.5237;408.0
1390543200000000000;82.9582;461.0
1390802400000000000;84.0982;514.0
1390888800000000000;85.1931;567.0
1390975200000000000;83.4924;220.0
1391061600000000000;84.4959;273.0
1391148000000000000;82.7034;326.0
1391407200000000000;83.6153;379.0
1391493600000000000;84.482;432.0
1391580000000000000;82.5542;485.0
1391666400000000000;83.3327;538.0
1391752800000000000;84.0687;591.0
1392012000000000000;82.0136;244.0
1392098400000000000;82.6689;297.0
1392184800000000000;83.2864;350.0
1392271200000000000;81.1179;403.0
1392357600000000000;81.6658;456.0
1392703200000000000;79.4321;509.0
1392789600000000000;79.9195;562.0
1392876000000000000;80.3806;215.0
1392962400000000000;78.068;268.0
1393221600000000000;78.4847;321.0
1393308000000000000;78.8836;374.0
1393394400000000000;76.5178;427.0
1393480800000000000;76.8904;480.0
1393567200000000000;77.2547;533.0
1393826400000000000;74.8638;586.0
1393912800000000000;75.2211;239.0
1393999200000000000;72.8298;292.0
1394085600000000000;73.1932;345.0
1394172000000000000;73.5645;398.0
1394431200000000000;71.197;451.0
1394517600000000000;71.5938;504.0
1394604000000000000;72.008;557.0
1394690400000000000;69.6925;210.0
1394776800000000000;70.1502;263.0
1395036000000000000;70.634;316.0
1395122400000000000;68.3964;369.0
1395208800000000000;68.9399;422.0
1395295200000000000;66.7669;475.0
1395381600000000000;67.3795;528.0
1395640800000000000;68.0297;581.0
1395727200000000000;65.9693;234.0
1395813600000000000;66.6998;287.0
1395900000000000000;67.4726;340.0
1395986400000000000;65.539;393.0
1396245600000000000;66.3997;446.0
1396332000000000000;67.3056;499.0
1396418400000000000;65.5071;552.0
1396504800000000000;66.5045;205.0
1396591200000000000;64.7978;258.0
1396850400000000000;65.8867;311.0
1396936800000000000;67.0208;364.0
1397023200000000000;65.4494;417.0
1397109600000000000;66.6716;470.0
1397196000000000000;67.9363;523.0
1397455200000000000;66.4922;576.0
1397541600000000000;67.8375;229.0
1397628000000000000;69.2207;282.0
1397714400000000000;67.8898;335.0
1398060000000000000;69.3425;388.0
1398146400000000000;68.0767;441.0
1398232800000000000;69.5898;494.0
1398319200000000000;71.1292;547.0
1398405600000000000;69.9422;200.0
1398664800000000000;71.5258;253.0
1398751200000000000;73.1272;306.0
1398837600000000000;71.9933;359.0
1398924000000000000;73.6208;412.0
1399010400000000000;75.2566;465.0
1399269600000000000;74.1476;518.0
1399356000000000000;75.7903;571.0
1399442400000000000;74.6815;224.0
1399528800000000000;76.318;277.0
1399615200000000000;77.9465;330.0
1399874400000000000;76.8138;383.0
1399960800000000000;78.4167;436.0
1400047200000000000;80.0022;489.0
1400133600000000000;78.8173;542.0
1400220000000000000;80.3591;595.0
1400479200000000000;81.8749;248.0
1400565600000000000;80.612;301.0
1400652000000000000;82.0679;354.0
1400738400000000000;80.7403;407.0
1400824800000000000;82.127;460.0
1401170400000000000;83.4761;513.0
1401256800000000000;82.0359;566.0
1401343200000000000;83.3046;219.0
1401429600000000000;84.531;272.0
1401688800000000000;82.9639;325.0
1401775200000000000;84.1023;378.0
1401861600000000000;85.1956;431.0
1401948000000000000;83.4933;484.0
1402034400000000000;84.4951;537.0
1402293600000000000;82.7011;590.0
1402380000000000000;83.6114;243.0
1402466400000000000;84.4765;296.0
1402552800000000000;82.5471;349.0
1402639200000000000;83.3241;402.0
1402898400000000000;84.0586;455.0
1402984800000000000;82.0021;508.0
1403071200000000000;82.656;561.0
1403157600000000000;83.2721;214.0
1403244000000000000;81.1025;267.0
1403503200000000000;81.6492;320.0
1403589600000000000;79.4145;373.0
1403676000000000000;79.9009;426.0
1403762400000000000;80.361;479.0
1403848800000000000;78.0477;532.0
1404108000000000000;78.4637;585.0
1404194400000000000;78.862;238.0
1404280800000000000;76.4957;291.0
1404367200000000000;76.868;344.0
1404712800000000000;77.232;397.0
1404799200000000000;74.8411;450.0
1404885600000000000;75.1983;503.0
1404972000000000000;72.8072;556.0
1405058400000000000;73.1708;209.0
1405317600000000000;73.5425;262.0
1405404000000000000;71.1754;315.0
1405490400000000000;71.5728;368.0
1405576800000000000;71.9876;421.0
1405663200000000000;69.6729;474.0
1405922400000000000;70.1315;527.0
1406008800000000000;70.6162;580.0
1406095200000000000;68.3797;233.0
1406181600000000000;68.9244;286.0
1406268000000000000;66.7526;339.0
1406527200000000000;67.3665;392.0
1406613600000000000;68.018;445.0
1406700000000000000;65.959;498.0
1406786400000000000;66.691;551.0
1406872800000000000;67.4654;204.0
1407132000000000000;65.5333;257.0
1407218400000000000;66.3956;310.0
1407304800000000000;67.3031;363.0
1407391200000000000;65.5063;416.0
1407477600000000000;66.5052;469.0
1407736800000000000;64.8001;522.0
1407823200000000000;65.8906;575.0
1407909600000000000;67.0263;228.0
1407996000000000000;65.4565;281.0
1408082400000000000;66.6803;334.0
1408341600000000000;67.9465;387.0
1408428000000000000;66.5037;440.0
1408514400000000000;67.8505;493.0
1408600800000000000;69.235;546.0
1408687200000000000;67.9053;599.0
1408946400000000000;69.3592;252.0
1409032800000000000;68.0944;305.0
1409119200000000000;69.6084;358.0
1409205600000000000;71.1487;411.0
1409292000000000000;69.9625;464.0
1409637600000000000;71.5468;517.0
1409724000000000000;73.1488;570.0
1409810400000000000;72.0153;223.0
1409896800000000000;73.6432;276.0
1410156000000000000;75.2793;329.0
1410242400000000000;74.1703;382.0
1410328800000000000;75.813;435.0
1410415200000000000;74.7042;488.0
1410501600000000000;76.3404;541.0
1410760800000000000;77.9686;594.0
1410847200000000000;76.8354;247.0
1410933600000000000;78.4378;300.0
1411020000000000000;80.0226;353.0
1411106400000000000;78.8369;406.0
1411365600000000000;80.3779;459.0
1411452000000000000;81.8926;512.0
1411538400000000000;80.6286;565.0
1411624800000000000;82.0834;218.0
1411711200000000000;80.7546;271.0
1411970400000000000;82.14;324.0
1412056800000000000;83.4878;377.0
1412143200000000000;82.0461;430.0
1412229600000000000;83.3134;483.0
1412316000000000000;84.5382;536.0
1412575200000000000;82.9696;589.0
1412661600000000000;84.1064;242.0
1412748000000000000;85.1981;295.0
1412834400000000000;83.4942;348.0
1412920800000000000;84.4944;401.0
1413180000000000000;82.6987;454.0
1413266400000000000;83.6074;507.0
1413352800000000000;84.4709;560.0
1413439200000000000;82.5399;213.0
1413525600000000000;83.3154;266.0
1413784800000000000;84.0485;319.0
1413871200000000000;81.9905;372.0
1413957600000000000;82.643;425.0
1414044000000000000;83.2579;478.0
1414130400000000000;81.087;531.0
1414389600000000000;81.6325;584.0
1414476000000000000;79.3968;237.0
1414562400000000000;79.8822;290.0
1414648800000000000;80.3415;343.0
1414735200000000000;78.0273;396.0
1414994400000000000;78.4426;449.0
1415080800000000000;78.8404;502.0
1415167200000000000;76.4737;555.0
1415253600000000000;76.8456;208.0
1415340000000000000;77.2094;261.0
1415599200000000000;74.8183;314.0
1415685600000000000;75.1756;367.0
1415772000000000000;72.7845;420.0
1415858400000000000;73.1484;473.0
1415944800000000000;73.5204;526.0
1416204000000000000;71.1538;579.0
1416290400000000000;71.5517;232.0
1416376800000000000;71.9672;285.0
1416463200000000000;69.6533;338.0
1416549600000000000;70.1128;391.0
1416808800000000000;70.5985;444.0
1416895200000000000;68.363;497.0
1416981600000000000;68.9088;550.0
1417154400000000000;66.7383;203.0
1417413600000000000;67.3535;256.0
1417500000000000000;68.0064;309.0
1417586400000000000;65.9488;362.0
1417672800000000000;66.6823;415.0
1417759200000000000;67.4582;468.0
1418018400000000000;65.5276;521.0
1418104800000000000;66.3916;574.0
1418191200000000000;67.3007;227.0
1418277600000000000;65.5054;280.0
1418364000000000000;66.5061;333.0
1418623200000000000;64.8025;386.0
1418709600000000000;65.8947;439.0
1418796000000000000;67.032;492.0
1418882400000000000;65.4637;545.0
1418968800000000000;66.689;598.0
1419228000000000000;67.9566;251.0
1419314400000000000;66.5153;304.0
1419400800000000000;67.8635;357.0
1419573600000000000;69.2493;410.0
1419832800000000000;67.9208;463.0
1419919200000000000;69.3758;516.0
1420005600000000000;68.1121;569.0
1420178400000000000;69.6271;222.0
1420437600000000000;71.1683;275.0
1420524000000000000;69.9828;328.0
1420610400000000000;71.5679;381.0
1420696800000000000;73.1704;434.0
1420783200000000000;72.0373;487.0
1421042400000000000;73.6656;540.0
1421128800000000000;75.3019;593.0
1421215200000000000;74.1931;246.0
1421301600000000000;75.8358;299.0
1421388000000000000;74.7268;352.0
1421733600000000000;76.3628;405.0
1421820000000000000;77.9906;458.0
1421906400000000000;76.857;511.0
1421992800000000000;78.4588;564.0
1422252000000000000;80.043;217.0
1422338400000000000;78.8565;270.0
1422424800000000000;80.3966;323.0
1422511200000000000;81.9104;376.0
1422597600000000000;80.6453;429.0
1422856800000000000;82.0989;482.0
1422943200000000000;80.7688;535.0
1423029600000000000;82.153;588.0
1423116000000000000;83.4994;241.0
1423202400000000000;82.0563;294.0
1423461600000000000;83.3221;347.0
1423548000000000000;84.5454;400.0
1423634400000000000;82.9752;453.0
1423720800000000000;84.1104;506.0
1423807200000000000;85.2005;559.0
1424152800000000000;83.495;212.0
1424239200000000000;84.4935;265.0
1424325600000000000;82.6962;318.0
1424412000000000000;83.6033;371.0
1424671200000000000;84.4652;424.0
1424757600000000000;82.5327;477.0
1424844000000000000;83.3066;530.0
1424930400000000000;84.0382;583.0
1425016800000000000;81.9788;236.0
1425276000000000000;82.63;289.0
1425362400000000000;83.2436;342.0
1425448800000000000;81.0715;395.0
1425535200000000000;81.6158;448.0
1425621600000000000;79.379;501.0
1425880800000000000;79.8635;554.0
1425967200000000000;80.3219;207.0
1426053600000000000;78.007;260.0
1426140000000000000;78.4216;313.0
1426226400000000000;78.8188;366.0
1426485600000000000;76.4516;419.0
1426572000000000000;76.8232;472.0
1426658400000000000;77.1868;525.0
1426744800000000000;74.7956;578.0
1426831200000000000;75.1528;231.0
1427090400000000000;72.7619;284.0
1427176800000000000;73.126;337.0
1427263200000000000;73.4984;390.0
1427349600000000000;71.1322;443.0
1427436000000000000;71.5307;496.0
1427695200000000000;71.9469;549.0
1427781600000000000;69.6337;202.0
1427868000000000000;70.0941;255.0
1427954400000000000;70.5808;308.0
1428300000000000000;68.3464;361.0
1428386400000000000;68.8934;414.0
1428472800000000000;66.724;467.0
1428559200000000000;67.3405;520.0
1428645600000000000;67.9948;573.0
1428904800000000000;65.9387;226.0
1428991200000000000;66.6736;279.0
1429077600000000000;67.451;332.0
1429164000000000000;65.522;385.0
1429250400000000000;66.3876;438.0
1429509600000000000;67.2983;491.0
1429596000000000000;65.5047;544.0
1429682400000000000;66.5069;597.0
1429768800000000000;64.805;250.0
1429855200000000000;65.8988;303.0
1430114400000000000;67.0376;356.0
1430200800000000000;65.4709;409.0
1430287200000000000;66.6977;462.0
1430373600000000000;67.9669;515.0
1430460000000000000;66.527;568.0
1430719200000000000;67.8765;221.0
1430805600000000000;69.2636;274.0
1430892000000000000;67.9363;327.0
1430978400000000000;69.3925;380.0
1431064800000000000;68.1299;433.0
1431324000000000000;69.6459;486.0
1431410400000000000;71.1879;539.0
1431496800000000000;70.0032;592.0
1431583200000000000;71.5889;245.0
1431669600000000000;73.192;298.0
1431928800000000000;72.0594;351.0
1432015200000000000;73.688;404.0
1432101600000000000;75.3245;457.0
1432188000000000000;74.2158;510.0
1432274400000000000;75.8585;563.0
1432620000000000000;74.7494;216.0
1432706400000000000;76.3852;269.0
1432792800000000000;78.0127;322.0
1432879200000000000;76.8786;375.0
1433138400000000000;78.4798;428.0
1433224800000000000;80.0633;481.0
1433311200000000000;78.876;534.0
1433397600000000000;80.4152;587.0
1433484000000000000;81.928;240.0
1433743200000000000;80.6619;293.0
1433829600000000000;82.1144;346.0
1433916000000000000;80.7831;399.0
1434002400000000000;82.1659;452.0
1434088800000000000;83.5109;505.0
1434348000000000000;82.0664;558.0
1434434400000000000;83.3307;211.0
1434520800000000000;84.5525;264.0
1434607200000000000;82.9807;317.0
1434693600000000000;84.1144;370.0
1434952800000000000;85.2029;423.0
1435039200000000000;83.4957;476.0
1435125600000000000;84.4926;529.0
1435212000000000000;82.6937;582.0
1435298400000000000;83.5992;235.0
1435557600000000000;84.4595;288.0
1435644000000000000;82.5254;341.0
1435730400000000000;83.2979;394.0
1435816800000000000;84.028;447.0
1436162400000000000;81.9672;500.0
1436248800000000000;82.617;553.0
1436335200000000000;83.2292;206.0
1436421600000000000;81.0559;259.0
1436508000000000000;81.5991;312.0
1436767200000000000;79.3612;365.0
1436853600000000000;79.8447;418.0
1436940000000000000;80.3023;471.0
1437026400000000000;77.9866;524.0
1437112800000000000;78.4005;577.0
1437372000000000000;78.7972;230.0
1437458400000000000;76.4295;283.0
1437544800000000000;76.8008;336.0
1437631200000000000;77.1641;389.0
1437717600000000000;74.7728;442.0
1437976800000000000;75.1301;495.0
1438063200000000000;72.7393;548.0
1438149600000000000;73.1036;201.0
1438236000000000000;73.4763;254.0
1438322400000000000;71.1107;307.0
1438581600000000000;71.5097;360.0
1438668000000000000;71.9266;413.0
1438754400000000000;69.6142;466.0
1438840800000000000;70.0755;519.0
1438927200000000000;70.5631;572.0
1439186400000000000;68.3298;225.0
1439272800000000000;68.8779;278.0
1439359200000000000;66.7098;331.0
1439445600000000000;67.3276;384.0
1439532000000000000;67.9833;437.0
1439791200000000000;65.9286;490.0
1439877600000000000;66.665;543.0
1439964000000000000;67.4439;596.0
1440050400000000000;65.5165;249.0
1440136800000000000;66.3836;302.0
1440396000000000000;67.296;355.0
1440482400000000000;65.504;408.0
1440568800000000000;66.5078;461.0
1440655200000000000;64.8076;514.0
1440741600000000000;65.9029;567.0
1441000800000000000;67.0434;220.0
1441087200000000000;65.4782;273.0
1441173600000000000;66.7066;326.0
1441260000000000000;67.9772;379.0
1441346400000000000;66.5387;432.0
1441692000000000000;67.8896;485.0
1441778400000000000;69.278;538.0
1441864800000000000;67.9519;591.0
1441951200000000000;69.4093;244.0
1442210400000000000;68.1477;297.0
1442296800000000000;69.6646;350.0
1442383200000000000;71.2076;403.0
1442469600000000000;70.0236;456.0
1442556000000000000;71.61;509.0
1442815200000000000;73.2136;562.0
1442901600000000000;72.0815;215.0
1442988000000000000;73.7104;268.0
1443074400000000000;75.3472;321.0
1443160800000000000;74.2386;374.0
1443420000000000000;75.8813;427.0
1443506400000000000;74.772;480.0
1443592800000000000;76.4076;533.0
1443679200000000000;78.0347;586.0
1443765600000000000;76.9001;239.0
1444024800000000000;78.5008;292.0
1444111200000000000;80.0836;345.0
1444197600000000000;78.8955;398.0
1444284000000000000;80.4338;451.0
1444370400000000000;81.9457;504.0
1444629600000000000;80.6785;557.0
1444716000000000000;82.1298;210.0
1444802400000000000;80.7972;263.0
1444888800000000000;82.1788;316.0
1444975200000000000;83.5224;369.0
1445234400000000000;82.0765;422.0
1445320800000000000;83.3393;475.0
1445407200000000000;84.5596;528.0
1445493600000000000;82.9862;581.0
1445580000000000000;84.1183;234.0
1445839200000000000;85.2052;287.0
1445925600000000000;83.4964;340.0
1446012000000000000;84.4917;393.0
1446098400000000000;82.6911;446.0
1446184800000000000;83.595;499.0
1446444000000000000;84.4537;552.0
1446530400000000000;82.5181;205.0
1446616800000000000;83.289;258.0
1446703200000000000;84.0177;311.0
1446789600000000000;81.9554;364.0
1447048800000000000;82.6039;417.0
1447135200000000000;83.2148;470.0
1447221600000000000;81.0403;523.0
1447308000000000000;81.5824;576.0
1447394400000000000;79.3434;229.0
1447653600000000000;79.826;282.0
1447740000000000000;80.2826;335.0
1447826400000000000;77.9662;388.0
1447912800000000000;78.3795;441.0
1447999200000000000;78.7755;494.0
1448258400000000000;76.4075;547.0
1448344800000000000;76.7784;200.0
1448431200000000000;77.1415;253.0
1448604000000000000;74.7501;306.0
1448863200000000000;75.1074;359.0
1448949600000000000;72.7167;412.0
1449036000000000000;73.0812;465.0
1449122400000000000;73.4543;518.0
1449208800000000000;71.0891;571.0
1449468000000000000;71.4887;224.0
1449554400000000000;71.9063;277.0
1449640800000000000;69.5947;330.0
1449727200000000000;70.0569;383.0
1449813600000000000;70.5455;436.0
1450072800000000000;68.3133;489.0
1450159200000000000;68.8625;542.0
1450245600000000000;66.6957;595.0
1450332000000000000;67.3148;248.0
1450418400000000000;67.9718;301.0
1450677600000000000;65.9185;354.0
1450764000000000000;66.6564;407.0
1450850400000000000;67.4369;460.0
1450936800000000000;65.5111;513.0
1451282400000000000;66.3798;566.0
1451368800000000000;67.2937;219.0
1451455200000000000;65.5033;272.0
1451541600000000000;66.5088;325.0
1451887200000000000;64.8102;378.0
1451973600000000000;65.9071;431.0
1452060000000000000;67.0492;484.0
1452146400000000000;65.4856;537.0
1452232800000000000;66.7154;590.0
1452492000000000000;67.9875;243.0
1452578400000000000;66.5505;296.0
1452664800000000000;67.9027;349.0
1452751200000000000;69.2924;402.0
1452837600000000000;67.9675;455.0
1453183200000000000;69.426;508.0
1453269600000000000;68.1655;561.0
1453356000000000000;69.6834;214.0
1453442400000000000;71.2272;267.0
1453701600000000000;70.0441;320.0
1453788000000000000;71.6311;373.0
1453874400000000000;73.2353;426.0
1453960800000000000;72.1036;479.0
1454047200000000000;73.7328;532.0
1454306400000000000;75.3698;585.0
1454392800000000000;74.2613;238.0
1454479200000000000;75.904;291.0
1454565600000000000;74.7946;344.0
1454652000000000000;76.4299;397.0
1454911200000000000;78.0567;450.0
1454997600000000000;76.9217;503.0
1455084000000000000;78.5217;556.0
1455170400000000000;80.1038;209.0
1455256800000000000;78.915;262.0
